twitter_handle_id,COUNT_OF_TWEETS
1198880351092797445,25
1365246239659462667,25
703457698247933952,25
257438961,25
1353091484589940736,25
1346654191779921920,25
104280232,25
1336904570346168321,25
1367617549509230597,25
1092011295849828352,25
1360315199996252161,25
25230019,25
1202096334024691712,25
1136175128952201218,25
417861658,25
1082406874106998785,25
1210108779318202368,25
165985933,25
841819414735405056,25
1366493325554036736,25
65916244,25
1332025528216391681,25
1336897904,25
154228414,25
1295774098921000961,25
4864083081,25
1309169098174201857,25
2431710433,25
1358697867930570752,25
807264304059715585,25
1289962799234527233,25
1321113105355710464,25
974092910,25
1050689671674716160,25
1189452625210724353,25
1058334295733882886,25
1331632859912630272,25
483496430,25
1363849185351639045,25
436515037,25
3462775582,25
1304556457262829569,25
1221230650763759616,25
941262321162248192,25
1274159953654104064,25
1365499420544933888,25
308644733,25
825748599959126016,25
953128535929081856,25
1345499279880826881,25
892425894073118720,25
1271475157970956290,25
392805846,25
960542325930803200,25
1240642221143142400,25
1276196206281060352,25
900521261842825216,25
750507099784941569,25
56247634,25
276267607,25
1323762343302615040,25
4916786460,25
1146266288433451008,25
1363734550409449475,25
820580,25
1102206772390121472,25
1208151442252386304,25
791967799916756993,25
1242676760950583303,25
486044893,25
1261684479925485568,25
2285235781,25
1306998938222784512,25
930931380703305729,25
584685113,25
32995841,25
1302627008892076033,25
132288724,25
2787102387,25
1333132431365386246,25
1326964228322832384,25
1292016383832858624,25
115711647,25
260171053,25
772572706080485376,25
1079101952523407370,25
1365522037725417472,25
1150737733683470338,25
1317873908721152001,25
295219240,24
195718295,24
1367226189530677250,24
1327042999130484736,24
1120968388816150528,24
1348614412026880002,24
1039846745784573952,24
1191802356351942656,24
28803148,24
1326136879184441344,24
903208724864651264,24
1126667011935821824,24
989422413380108289,24
1359357358753763328,24
232008443,24
1365603423769526272,24
14797042,24
2908808609,24
250211383,24
829831089497718786,24
113740672,24
1340669852244164608,24
1031651497023602688,24
1268168088236822531,24
3281644728,24
970963616466919424,24
1300562186889129984,24
972127613987717126,24
966701261025398785,24
1161480179597938688,24
303002643,24
1272938865200902145,24
857256427836059648,24
1031434542308118528,24
1355903131943624710,24
2945095946,24
1028487215406637056,24
1273010931187027976,24
1159514189217574912,24
1242701421977292800,24
627804357,24
956671626464124929,24
1358859979759960072,24
941691696311619585,24
37899116,24
1356243286592262146,24
193842046,24
1080960709142425601,24
1356849045147279376,24
899217517192900608,24
1289688376904384512,24
1032020668261457921,24
1325400259695046656,24
208688374,24
2241505099,24
403731930,24
952169739245285376,24
930808810586832897,24
2767250880,24
884803702820708353,24
61528025,24
2577886615,24
1353094593391308800,24
989083516645277696,24
224870412,24
969137986376957952,24
1351483015789236224,24
1344544287384473601,24
950410848283119616,24
787744952503504896,24
1088363415331004417,24
1301112983469404162,24
1174606290015916032,24
925555028,24
2445396642,24
1292332531765968903,24
1325157244464328705,24
3040973272,24
1186039488503566340,24
156608629,24
1171009648444477441,24
1160993376071835649,24
1366688106825584640,24
949908856045531136,23
62003514,23
125431537,23
16881218,23
1355962930806874114,23
1347690639761268741,23
1355152626732720133,23
1367269541387137029,23
2880037377,23
1338532932873560066,23
240116323,23
1104375401072082944,23
1338719295002595328,23
954130425345126401,23
471835353,23
589496670,23
2163579195,23
1311332471644930048,23
1363540389936963585,23
471079988,23
4277617239,23
1277316690091655168,23
1312575742581108737,23
1326991135789617152,23
1201825466472189952,23
485615874,23
842533013103763456,23
3154275155,23
101708904,23
1365272457221787649,23
1016438517902299136,23
88671037,23
858678986037186561,23
1354053956503281665,23
1348289590453420039,23
1269496313248448512,23
126346127,23
1352491057821360137,23
1364351379331026944,23
1204043957325447168,23
1254523548636450818,23
479810252,23
588121034,23
911970278334328833,23
1344731708546052102,23
1276390242,23
25985640,23
1100017353293774849,23
86185467,23
1082058821898358784,23
1087674049331834881,23
2691995971,23
1233954380270985218,23
996421341162213377,23
884103179448745984,23
1084516688291336192,23
1363524020331835392,23
1289272162822610945,23
943916418965344259,23
1354813862629937156,23
2176983931,23
623419188,23
1337181704,23
55629529,23
1369705570660409351,23
1121971806376583169,23
1330873198854868997,23
3122211,23
1287492525222055936,23
1194685706079285255,23
236673049,23
1363881500652032001,23
17172437,23
1275781968567971840,23
911253389492785152,23
828289508282138624,23
998732819810717696,23
1276174434244624384,23
1363933842940129280,23
1357507560388112386,23
891737706040045568,23
1363965463173230599,23
2323090682,22
2833303111,22
1006451393299808257,22
943976672063258625,22
1354460719933255687,22
799108787198132224,22
1359209806335258625,22
1333907983705772035,22
1345588929232207872,22
1203682277764546563,22
1330030815259058182,22
38139361,22
1306972497737207813,22
963058404754309121,22
1089053831017582592,22
1339694211457830913,22
423122767,22
1342428933879422976,22
1218961790018760708,22
1335198712507744259,22
1153735854105538560,22
1347981735351431170,22
1000516949439377409,22
1054263465974685696,22
401801999,22
1296096519158980608,22
950577844140179456,22
1364621202728361990,22
1355243739116146690,22
1329273389857476608,22
2296562749,22
1324658210461028353,22
318222703,22
925897820590059520,22
787307926604185600,22
47705381,22
270692358,22
1325220354030243840,22
1025434607641092098,22
950084411999096834,22
3407824378,22
1306501090368659456,22
1332353149986762753,22
1334859093048057857,22
1094470782175141888,22
1087403058320031744,22
1060572937030373381,22
1247036218749194241,22
1271675623551807494,22
1271677616089518081,22
1271678987685617664,22
1231869526477639682,22
1231870632809205760,22
1231875395756027907,22
1243206601940406272,22
1243207809228877824,22
1231196975783002114,22
1231197095274483712,22
1231201780295331841,22
1247134977239560194,22
1137346497534541826,22
1231656370211962880,22
1231656759233667072,22
1271685809331044358,22
1271686268213030912,22
1271686814735060992,22
1271687262720294912,22
1271687983427497984,22
1271688323023568897,22
1271699186170212354,22
1271701231338024960,22
1271703853868527617,22
1136337565307482112,22
1334858385259294722,22
1339638954778271745,22
2681515051,22
1097437613886267392,22
870627618898546688,22
410273517,22
948029796780560385,22
1322460823109787648,22
985543765333979136,22
887365135924289536,22
1263506369279332354,22
513724593,22
1341411379035693059,22
2682634975,22
310708341,22
1302186366395183104,22
414089684,22
1341595209197481984,22
832170559,22
1285167513161146368,22
262738676,22
2587185774,22
1177651674564976640,22
1326444542027919361,22
2751789639,22
997145150127304705,22
54307047,22
755731653910200320,22
2206472570,22
832962029350744064,22
1314770987355955200,22
1363912719267753993,22
18111365,22
18946095,22
1139846146938064896,22
1220352092432412677,22
4185362056,22
942374096846884864,22
723730502927175680,22
3058020040,22
398900361,22
1363600105857839104,22
47967842,22
4187168613,22
257636955,22
124684543,22
1225449710015500290,22
1360973591534309383,22
1275387971932389376,22
270546174,22
2933596550,22
1329824125867622401,22
121851576,22
100582704,22
171042560,22
1344614912803426305,22
1156742092032528384,22
1351179859045838851,22
1362165289945858048,22
3429955204,22
19557673,22
1174366488087711745,22
1363752037524013057,22
1367868020081704961,22
1255913863188484096,22
15942578,22
1222963579311263744,22
1691922468,22
1287492577617469441,22
1333152637819056130,22
1325062999636283392,22
356744398,22
2649357284,22
1366932209676918785,22
1085457230445473793,21
2934357045,21
1067051650026627077,21
3566733554,21
185237447,21
3018640671,21
964219576534777856,21
1366374336748281860,21
816278607307898881,21
1209613458989355008,21
157761266,21
1333823429041074181,21
14399927,21
1340223773048377345,21
1337361358631800832,21
1359903323852337152,21
1102373224183197696,21
805165478373011456,21
1389824700,21
1367538624972132352,21
1339089986226798594,21
1096307331191717888,21
3171231410,21
1121813086611169280,21
1080741257817669632,21
1269768227653115905,21
2901305076,21
1302987396892553218,21
1365751071705096194,21
892008938,21
54936853,21
954621092978724864,21
1293316949510721536,21
1007322086,21
1340323590806274050,21
910074594668802048,21
1128041808402034688,21
1223266734150385664,21
431831209,21
1289668298523770881,21
1352727395011358727,21
236275304,21
1278448045974261763,21
1282715867982237701,21
23935538,21
1365888274087219201,21
1366063546723876865,21
1191730494389526528,21
1229825749764337665,21
1229826103440592896,21
1229828979579711489,21
1192094997702561794,21
1230446729679400962,21
1247055743489998848,21
1247180647879176192,21
1231872075826024448,21
1231872901743177730,21
1243204630005202950,21
1243205704191639552,21
1306503891547160577,21
1247135919754186754,21
1247136441731186690,21
1247137287495806976,21
1247137709019107329,21
1247138094945452033,21
1137343376406138880,21
1137345519234064384,21
1231657462844944384,21
1231658238933757952,21
1231659059087994880,21
1271684554915344384,21
1271685107502350338,21
1271704662761070593,21
1136942662265688065,21
1136972399633506304,21
1306500581557583876,21
1306501382967447555,21
1306502907412373509,21
2653647738,21
972153731050557440,21
1233041563909066754,21
179466197,21
1260668796102213632,21
784383983131955200,21
1334846652255883265,21
15922472,21
1304014486655971328,21
1132945518961807360,21
50835297,21
979089122643120129,21
2156102767,21
369043397,21
180748385,21
1194161504624562176,21
1351065434624303106,21
324896201,21
1364187902670823426,21
1358227108921810944,21
444035940,21
1560181640,21
1357611110950699008,21
2820986568,21
776078472477347840,21
1343526989454430208,21
958625166547914752,21
1080231212084535296,21
2266273256,21
1293956723473080322,21
1068977200777609216,21
1272922392029999105,21
474116169,21
37606449,21
953327605528145920,21
906234475604037637,21
289118612,21
21951518,21
1330253364215631873,21
1216173184711565320,21
907006554494296065,21
51446765,21
1327174585490567169,21
1080981304726872064,21
237002401,21
346415447,21
1272365770576662528,21
1300791907879186435,21
3261539691,21
743368342048669698,21
96283106,21
867617849208037377,21
1332496135,21
1365404480351526912,21
1333896497256075268,21
26448153,21
1051007149697130496,21
952980487097782272,21
921290871177228288,21
433385166,21
104455457,21
1295949416331980800,21
1285954361928167424,21
719705252,21
1368139011496292352,21
887231268,21
1166006958081617921,21
1362052408478756865,21
1180888869060976641,21
1352064348,21
1347042406902890497,21
2895271994,21
1150892158209028096,21
1366943824459759616,21
1203743796741246976,20
1012167702431948800,20
868565707948273664,20
968563434563436544,20
1324001989248909316,20
1158553078997639174,20
3294049880,20
2544098874,20
92887113,20
1866672242,20
1018985189001912321,20
1210025450732314626,20
1246158908089077762,20
3154055740,20
1361766252453236738,20
1002708205129039872,20
2736139319,20
937343038048886789,20
927881205663584257,20
1369659981822193664,20
1295185433286959105,20
1081400750696087552,20
1164619044,20
1328239515090235397,20
1368283210350739457,20
1341337779813269504,20
1363031735512915968,20
1612504999,20
1366494813424615430,20
1237031581619027968,20
1096730113272500226,20
199453782,20
1010838965702856704,20
1299371323144110081,20
1335807343204986883,20
955819125166694400,20
1347717982399549443,20
1354607432954236936,20
948990013018009600,20
29081596,20
1044503357182922752,20
369706541,20
1309944687072075779,20
902637518,20
17771831,20
916235859350970368,20
709899398092865536,20
1340976696413933571,20
1306499935274020864,20
1339552002259357697,20
1247057677336719360,20
1229824411282264065,20
1229825076423319552,20
1192091554883633152,20
1271671327288463360,20
1271673310724517888,20
1247135493831020544,20
1247138576308916224,20
1271702479890079744,20
1271705134343393280,20
1306502215159349248,20
1306502575181541379,20
1297120304016154625,20
1246762678720368642,20
419329422,20
3065911017,20
739763540,20
1090438733508182016,20
1360781598585683968,20
89570289,20
1064135259246092289,20
1362238935632654342,20
1354809536108924928,20
808700346260451329,20
1361349175431094272,20
943883359616462849,20
1325563769045594118,20
1288043157301600259,20
1019203074764804097,20
226777208,20
992758381193687041,20
6419712,20
1078234519852015622,20
1104397252561461249,20
1306939033973673992,20
877202548507017216,20
719472401818521601,20
1309138721707634690,20
3365324512,20
217083749,20
1346287615637663745,20
1733039810,20
890017919597514752,20
78649197,20
1293462136107290624,20
1091161425643372545,20
863811224907206656,20
1362643868257255424,20
2772615420,20
898142955038543873,20
