Weight,From,To
1,9.46846E+17,2664768119
1,9.46846E+17,1.17064E+18
1,9.46846E+17,1.30408E+18
1,9.46846E+17,1.30516E+18
1,9.47159E+17,2781202710
1,9.47159E+17,1.36349E+18
1,9.47159E+17,9.49146E+17
1,9.47159E+17,9.44514E+17
1,9.47437E+17,9.45689E+17
1,9.47437E+17,162502313
1,9.47465E+17,9.34806E+17
1,9.47532E+17,1.00612E+18
1,9.47532E+17,1.22471E+18
1,9.47532E+17,1398734786
1,9.47532E+17,8.53836E+17
1,9.47532E+17,497665213
1,9.48081E+17,1.03138E+18
1,9.48081E+17,9.25896E+17
1,9.48081E+17,123783243
1,9.48194E+17,1.29056E+18
1,9.48194E+17,1.21304E+18
1,9.48281E+17,1872117943
1,9.48285E+17,1.11129E+18
1,9.48285E+17,6.98614E+17
1,9.48524E+17,1.33066E+18
1,9.48524E+17,1.32338E+18
1,9.48933E+17,66697054
1,9.49012E+17,382466573
1,9.49012E+17,9.40169E+17
1,9.49012E+17,8.87231E+17
1,9.49012E+17,7.14813E+17
1,9.49012E+17,9.61038E+17
1,9.49012E+17,1068355627
1,9.49012E+17,1.05466E+18
1,9.49012E+17,8.50003E+17
1,9.4902E+17,1.13043E+18
1,9.49051E+17,1.35674E+18
1,9.49051E+17,9.99588E+17
1,9.49051E+17,9.35265E+17
1,9.49086E+17,1.33663E+18
1,9.49086E+17,18152452
1,9.49086E+17,1.30732E+18
1,9.49086E+17,1.35492E+18
1,9.49086E+17,1.13401E+18
1,9.49086E+17,1.10554E+18
1,9.49086E+17,406654240
1,9.49086E+17,1.36237E+18
1,9.49086E+17,1.3657E+18
1,9.49086E+17,1.28776E+18
1,9.49086E+17,1.34102E+18
1,9.49146E+17,9.47159E+17
1,9.49188E+17,8.56961E+17
1,9.49188E+17,581325683
1,9.49188E+17,9.13375E+17
1,9.49244E+17,8.49268E+17
1,9.50442E+17,1.31315E+18
1,9.50442E+17,1.15769E+18
1,9.50442E+17,9.61038E+17
1,9.50442E+17,2668541539
1,9.50495E+17,3096963855
1,9.50495E+17,8.49268E+17
1,9.50495E+17,978776468
1,9.50495E+17,1.27877E+18
1,9.50495E+17,1.24244E+18
1,9.51376E+17,1.01622E+18
1,9.51376E+17,1.20774E+18
1,9.51376E+17,9.99181E+17
1,9.51376E+17,1431474084
1,9.51483E+17,9.95698E+17
1,9.51877E+17,1271355828
1,9.51877E+17,1.346E+18
1,9.51877E+17,448589470
1,9.51877E+17,1.37578E+18
1,9.51877E+17,171415738
1,9.51877E+17,43301547
1,9.52558E+17,1.26575E+18
1,9.52558E+17,1.22221E+18
1,9.52595E+17,2227519243
1,9.52595E+17,391187727
1,9.52595E+17,1.03005E+18
1,9.52595E+17,1.1866E+18
1,9.52595E+17,3307318595
1,9.54837E+17,192446249
1,9.54837E+17,1.06135E+18
1,9.54837E+17,9.42184E+17
1,9.54837E+17,1.28776E+18
1,9.54837E+17,1.1222E+18
1,9.54837E+17,855952662
1,9.54837E+17,1314952094
1,9.54837E+17,1.26648E+18
1,9.54837E+17,1.35492E+18
1,9.54837E+17,9.44593E+17
1,9.54837E+17,9.26443E+17
1,9.54837E+17,7.80543E+17
1,9.54837E+17,9.37753E+17
1,9.54837E+17,1.28713E+18
1,9.55295E+17,8.72973E+17
1,9.58442E+17,164998268
1,9592092,215098522
1,9592092,1.36897E+18
1,9592092,1.35469E+18
1,9.59437E+17,9.49188E+17
1,9.59608E+17,3023360911
1,9.59608E+17,1402485997
1,9.59608E+17,469314544
1,9.59608E+17,116430721
1,9.59608E+17,23018690
1,9.59608E+17,1567700198
1,9.59608E+17,4239143413
1,9.59608E+17,1068355627
1,9.59608E+17,1.08342E+18
1,9.59608E+17,9.17505E+17
1,9.59608E+17,9.88509E+17
1,9.59608E+17,2922112649
1,9.59608E+17,2337724718
1,9.59608E+17,9.26443E+17
1,9.59608E+17,242151754
1,9.59608E+17,170516130
1,9.59608E+17,9.37753E+17
1,9.61038E+17,9.49231E+17
1,9.61038E+17,9.50442E+17
1,9.61038E+17,1.03596E+18
1,9.61038E+17,1.36929E+18
1,9.61038E+17,9.49012E+17
1,9.6145E+17,229493956
1,9.6145E+17,1.37172E+18
1,9.6145E+17,2191010738
1,9.6145E+17,1.21408E+18
1,9.6145E+17,9.95698E+17
1,9.62035E+17,1.32625E+18
1,9.63254E+17,1.12839E+18
1,9.63254E+17,339544187
1,9.63254E+17,64734256
1,9.63254E+17,1.26317E+18
1,9.63254E+17,19640334
1,9.63254E+17,1.26266E+18
1,9.63674E+17,2328755451
1,9.63674E+17,1.03542E+18
1,9.63674E+17,1.35497E+18
1,9.63674E+17,1.18633E+18
1,9.63674E+17,1.03005E+18
1,9.63674E+17,2781202710
1,9.64516E+17,1.1844E+18
1,9.64516E+17,44535512
1,9.64652E+17,9.08691E+17
1,9.64652E+17,1.33663E+18
1,9.64652E+17,538964597
1,9.64652E+17,378625573
1,9.64652E+17,1.3657E+18
1,9.64652E+17,1.1844E+18
1,9.64652E+17,9.46627E+17
1,9.64652E+17,2539632308
1,9.64652E+17,9.26443E+17
1,9.652E+17,1.32646E+18
1,9.652E+17,2285457534
1,9.65454E+17,8.07258E+17
1,9.65865E+17,8.98477E+17
1,9.65865E+17,9.99469E+17
1,9.65865E+17,1.20779E+18
1,9.65865E+17,1.37941E+18
1,9.67143E+17,9.39307E+17
1,9.67143E+17,1.05487E+18
1,9.67143E+17,1.00218E+18
1,9.69079E+17,2664768119
1,9.69079E+17,1.17064E+18
1,9.69079E+17,1.3147E+18
1,9.69079E+17,9.99181E+17
1,9.69079E+17,1291076396
1,9.69079E+17,9.34871E+17
1,9.69616E+17,1.07936E+18
1,9.69616E+17,1.14153E+18
1,9.69616E+17,3299803690
1,9.71137E+17,9.45486E+17
1,9.71653E+17,1.3315E+18
1,9.71653E+17,1.27426E+18
1,9.71653E+17,1.15396E+18
1,9.71653E+17,1.19766E+18
1,9.71653E+17,187294348
1,9.71653E+17,1.01936E+18
1,9.71729E+17,14348298
1,9.71729E+17,1.27301E+18
1,9.73588E+17,1.11129E+18
1,9.73588E+17,9.48285E+17
1,9.73588E+17,1.25623E+18
1,9.73588E+17,468022281
1,9.73588E+17,91473252
1,9.73588E+17,1.24213E+18
1,9.73588E+17,548342907
1,9.73748E+17,4277450819
1,9.75968E+17,1.20339E+18
1,9.77847E+17,1.2403E+18
1,9.78128E+17,1.32625E+18
1,9.78128E+17,2873955731
1,9.78128E+17,9.30238E+17
1,9.78128E+17,1.22452E+18
1,9.78128E+17,1.20278E+18
1,9.78167E+17,8.70306E+17
1,9.78242E+17,1.35674E+18
1,9.78242E+17,9.49051E+17
1,9.78242E+17,9.99588E+17
1,9.78242E+17,9.35265E+17
1,9.78242E+17,9.64652E+17
1,9.7898E+17,21259280
1,9.7898E+17,22708353
1,9.7898E+17,1.32948E+18
1,9.79251E+17,1151355734
1,9.79732E+17,269149617
1,9.80096E+17,243135827
1,9.8126E+17,1.34768E+18
1,9.8126E+17,1.15627E+18
1,9.8126E+17,1.21866E+18
1,9.82214E+17,1.20376E+18
1,9.82214E+17,9.44593E+17
1,9.86306E+17,270698032
1,9.86956E+17,1.21948E+18
1,9.87098E+17,7.82976E+17
1,9.88509E+17,8.22486E+17
1,9.88993E+17,1.34351E+18
1,9.91238E+17,1.1417E+18
1,9.92498E+17,1.0046E+18
1,9.92535E+17,1.35274E+18
1,9.92535E+17,1.00931E+18
1,9.93041E+17,1.27243E+18
1,9.93045E+17,1.35302E+18
1,9.93045E+17,8.07258E+17
1,9.93045E+17,1.36969E+18
1,9.94443E+17,73999352
1,9.94787E+17,35157947
1,9.97327E+17,1.06164E+18
1,9.97596E+17,64734256
1,9.98985E+17,1.30255E+18
1,9.98985E+17,1271355828
1,9.98985E+17,1.30258E+18
1,9.98985E+17,1.37745E+18
1,9.98985E+17,1.32978E+18
1,9.98985E+17,406467105
1,9.99469E+17,9.65865E+17
